timestamp,ret,equity,drawdown,benchmark_equity,active_ret
2019-10-07,0.0,1000000.0,0.0,1202099.7656514235,0.004347842672596802
2019-10-09,0.0,1000000.0,0.0,1204724.4977465253,-0.0021834561241091954
2019-10-10,0.0,1000000.0,0.0,1204724.4977465253,0.0
2019-10-11,0.0,1000000.0,0.0,1351706.0908803102,-0.12200431999906924
2019-10-14,0.0,1000000.0,0.0,1338582.7307746762,0.009708737864077666
2019-10-15,0.0,1000000.0,0.0,1270341.2982746959,0.05098036223766855
2019-10-16,0.0,1000000.0,0.0,1249343.8420070477,0.016528988151582213
2019-10-17,0.0,1000000.0,0.0,1230971.2179577937,0.014705818711795882
2019-10-18,0.0,1000000.0,0.0,1246719.2100352377,-0.012793144021328473
2019-10-22,0.0,1000000.0,0.0,1262467.202112682,-0.012631546823602013
2019-10-23,0.0,1000000.0,0.0,1254593.20607396,0.006236990573335488
2019-10-24,0.0,1000000.0,0.0,1238845.2139965158,0.012552269533425031
2019-10-25,0.0,1000000.0,0.0,1241469.8459683259,-0.002118611705608453
2019-10-27,0.0,1000000.0,0.0,1259842.570140872,-0.014799170702543885
2019-10-29,0.0,1000000.0,0.0,1246719.210035238,0.01041666666666663
2019-10-30,0.0,1000000.0,0.0,1251968.5741021498,-0.004210542377672599
2019-10-31,0.0,1000000.0,0.0,1249343.8420070477,0.002096484008781374
2019-11-01,0.0,1000000.0,0.0,1335958.0988028662,-0.06932779742738737
2019-11-04,0.0,1000000.0,0.0,1293963.286390862,0.03143422870046231
2019-11-05,0.0,1000000.0,0.0,1259842.5701408715,0.02636915328962708
2019-11-06,0.0,1000000.0,0.0,1251968.5741021493,0.006249984105428097
2019-11-07,0.0,1000000.0,0.0,1257217.9381690614,-0.004192888044874943
2019-11-08,0.0,1000000.0,0.0,1251968.5741021493,0.004175381139213563
2019-11-11,0.0,1000000.0,0.0,1257217.9381690614,-0.004192888044874943
2019-11-13,0.0,1000000.0,0.0,1249343.8420070475,0.006263111528205911
2019-11-14,0.0,1000000.0,0.0,1262467.2021126817,-0.01050420201739799
2019-11-15,0.0,1000000.0,0.0,1288713.9223239499,-0.020790021449543783
2019-11-18,0.0,1000000.0,0.0,1283464.6583803298,0.004073257728258395
2019-11-19,0.0,1000000.0,0.0,1270341.2982746959,0.010224948556195601
2019-11-20,0.0,1000000.0,0.0,1267716.566179594,0.002066162926976145
2019-11-21,0.0,1000000.0,0.0,1257217.938169062,0.008281526242234882
2019-11-22,0.0,1000000.0,0.0,1257217.938169062,0.0
2019-11-25,0.0,1000000.0,0.0,1270341.2982746959,-0.01043841302864812
2019-11-26,0.0,1000000.0,0.0,1293963.2863908622,-0.018594993446444885
2019-11-27,0.0,1000000.0,0.0,1286089.29035214,0.006085177316494272
2019-11-28,0.0,1000000.0,0.0,1267716.566179594,0.014285729855907259
2019-11-29,0.0,1000000.0,0.0,1257217.938169062,0.008281526242234882
2019-12-02,0.0,1000000.0,0.0,1251968.5741021498,0.004175381139213563
2019-12-03,0.0,1000000.0,0.0,1241469.8459683259,0.008385776089749775
2019-12-04,0.0,1000000.0,0.0,1244094.5780634277,-0.002114213328358927
2019-12-05,0.0,1000000.0,0.0,1254593.20607396,-0.00843877000643678
2019-12-06,0.0,1000000.0,0.0,1241469.8459683259,0.010460251212981997
2019-12-09,0.0,1000000.0,0.0,1238845.2139965156,0.002114132679366776
2019-12-10,0.0,1000000.0,0.0,1212598.4937852474,0.021186440335509094
2019-12-11,0.0,1000000.0,0.0,1230971.2179577937,-0.015151531415146247
2019-12-12,0.0,1000000.0,0.0,1225721.8538908816,0.004264408452718138
2019-12-13,0.0,1000000.0,0.0,1228346.4858626917,-0.0021412949140773296
2019-12-16,0.0,1000000.0,0.0,1220472.4898239693,0.0064102402126319236
2019-12-17,0.0,1000000.0,0.0,1220472.4898239693,0.0
2019-12-18,0.0,1000000.0,0.0,1217847.8578521593,0.0021505048198084964
2019-12-19,0.0,1000000.0,0.0,1215223.1257570572,0.002155221670899876
2019-12-20,0.0,1000000.0,0.0,1199475.133679613,0.012958930540128977
2019-12-23,0.0,1000000.0,0.0,1204724.497746525,-0.004376384236335573
2019-12-24,0.0,1000000.0,0.0,1204724.497746525,0.0
2019-12-26,0.0,1000000.0,0.0,1202099.7656514233,0.0021786990303688247
2019-12-27,0.0,1000000.0,0.0,1196850.4015845112,0.004366828957883873
2019-12-30,0.0,1000000.0,0.0,1199475.133679613,-0.0021930327229091606
2019-12-31,0.0,1000000.0,0.0,1204724.497746525,-0.004376384236335573
2020-01-01,0.0,1000000.0,0.0,1207349.129718335,-0.0021786159214987055
2020-01-02,0.0,1000000.0,0.0,1246719.2100352373,-0.032608695652173836
2020-01-03,0.0,1000000.0,0.0,1314960.6425352178,-0.05473680998149666
2020-01-06,0.0,1000000.0,0.0,1251968.5741021493,0.04790414739076987
2020-01-07,0.0,1000000.0,0.0,1288713.9223239496,-0.02935005636874899
2020-01-08,0.0,1000000.0,0.0,1322834.7386972317,-0.026476641388145872
2020-01-09,0.0,1000000.0,0.0,1349081.4589085,-0.01984126924056806
2020-01-10,0.0,1000000.0,0.0,1320210.00660213,0.02140082210434424
2020-01-13,0.0,1000000.0,0.0,1333333.3667077639,-0.009940358003655891
2020-01-14,0.0,1000000.0,0.0,1322834.7386972317,0.007873970810807207
2020-01-15,0.0,1000000.0,0.0,1325459.3706690418,-0.0019840966486825984
2020-01-16,0.0,1000000.0,0.0,1341207.362746486,-0.011881157903387951
2020-01-17,0.0,1000000.0,0.0,1325459.3706690418,0.011741653464529045
2020-01-20,0.0,1000000.0,0.0,1314960.6425352178,0.007920822294631757
2020-01-21,0.0,1000000.0,0.0,1293963.2863908617,0.015968049130256623
2020-01-22,0.0,1000000.0,0.0,1304462.0145246857,-0.008113621340144261
2020-01-23,0.0,1000000.0,0.0,1398950.1672359344,-0.07243457583215096
2020-01-24,0.0,1000000.0,0.0,1383202.1751584902,0.01125700718029099
2020-01-27,0.0,1000000.0,0.0,1375328.179119768,0.005692585061052191
2020-01-28,0.0,1000000.0,0.0,1422572.255475392,-0.03435112947795571
2020-01-29,0.0,1000000.0,0.0,1517060.4081866408,-0.06642063511893315
2020-01-30,0.0,1000000.0,0.0,1446194.2435915584,0.04671281658440318
2020-01-31,0.0,1000000.0,0.0,1435695.6155810263,0.0072594867923545525
2020-02-03,0.0,1000000.0,0.0,1259842.5701408712,0.12248630108756531
2020-02-04,0.0,1000000.0,0.0,1291338.6544190515,-0.025000015894572014
2020-02-05,0.0,1000000.0,0.0,1325459.3706690418,-0.026422748311007993
2020-02-06,0.0,1000000.0,0.0,1322834.738697232,0.0019801678043780413
2020-02-07,0.0,1000000.0,0.0,1317585.37463032,0.003968268985800716
2020-02-10,0.0,1000000.0,0.0,1296588.0184859638,0.015936239539883656
2020-02-11,0.0,1000000.0,0.0,1293963.2863908617,0.002024337767802975
2020-02-12,0.0,1000000.0,0.0,1254593.2060739594,0.03042596395969921
2020-02-13,0.0,1000000.0,0.0,1215223.1257570572,0.03138075363894588
2020-02-14,0.0,1000000.0,0.0,1204724.497746525,0.008639259563128943
2020-02-17,0.0,1000000.0,0.0,1173228.4134683448,0.02614380660233484
2020-02-18,0.0,1000000.0,0.0,1181102.4095070667,-0.006711392213426315
2020-02-19,0.0,1000000.0,0.0,1225721.8538908812,-0.037777794731987946
2020-02-20,0.0,1000000.0,0.0,1238845.2139965154,-0.010706637940717023
2020-02-24,0.0,1000000.0,0.0,1204724.4977465253,0.027542356272190593
2020-02-25,0.0,1000000.0,0.0,1186351.7735739793,0.015250560777101185
2020-02-26,0.0,1000000.0,0.0,1178477.7775352572,0.006637151150371778
2020-02-27,0.0,1000000.0,0.0,1152231.057323989,0.022271714165168377
2020-02-28,0.0,1000000.0,0.0,1102362.2488732627,0.04328021548607153
2020-03-02,0.0,1000000.0,0.0,1062992.1685563605,0.0357142857142857
2020-03-03,0.0,1000000.0,0.0,1055118.1725176384,0.007407388569396267
2020-03-04,0.0,1000000.0,0.0,1047244.1764789162,0.007462667446939908
2020-03-05,0.0,1000000.0,0.0,1049868.8084507263,-0.0025062273257367984
2020-03-06,0.0,1000000.0,0.0,994750.73605638,0.0524999618530273
2020-03-09,0.0,1000000.0,0.0,942257.2956338436,0.05277044642423978
2020-03-11,0.0,1000000.0,0.0,939632.5635387417,0.0027855789573232315
2020-03-12,0.0,1000000.0,0.0,834645.682693669,0.11173184595655405
2020-03-13,0.0,1000000.0,0.0,892388.4871831173,-0.06918241558872484
2020-03-16,0.0,1000000.0,0.0,853018.4068662152,0.044117647058823484
2020-03-17,0.0,1000000.0,0.0,837270.3647271252,0.018461550199068477
2020-03-18,0.0,1000000.0,0.0,755905.5220598646,0.09717869650597044
2020-03-19,0.0,1000000.0,0.0,729658.8018485964,0.03472222314204698
2020-03-20,0.0,1000000.0,0.0,727034.1698767864,0.003597067513145258
2020-03-23,0.0,1000000.0,0.0,582677.2087148116,0.19855595120988556
2020-03-24,0.0,1000000.0,0.0,577427.8446478995,0.009009043066040445
2020-03-25,0.0,1000000.0,0.0,611548.5608978898,-0.05909087441184302
2020-03-26,0.0,1000000.0,0.0,671916.0474207941,-0.09871249870046528
2020-03-27,0.0,1000000.0,0.0,669291.3653873381,0.003906264842953311
2020-03-30,0.0,1000000.0,0.0,653543.3232482481,0.023529426724303026
2020-03-31,0.0,1000000.0,0.0,671916.0474207941,-0.028112480870020606
2020-04-01,0.0,1000000.0,0.0,727034.1698767865,-0.08203126367880009
2020-04-03,0.0,1000000.0,0.0,797900.284410223,-0.0974728801886251
2020-04-07,0.0,1000000.0,0.0,876640.4951056734,-0.09868427450637163
2020-04-08,0.0,1000000.0,0.0,918635.2073943857,-0.04790414374326857
2020-04-09,0.0,1000000.0,0.0,963254.6517782,-0.048571450369698566
2020-04-13,0.0,1000000.0,0.0,921259.8393661957,0.04359679170454078
2020-04-15,0.0,1000000.0,0.0,881889.7590492935,0.04273504459283484
2020-04-16,0.0,1000000.0,0.0,923884.5714612976,-0.04761911790117157
2020-04-17,0.0,1000000.0,0.0,968504.0158451118,-0.048295475173094626
2020-04-20,0.0,1000000.0,0.0,968504.0158451118,0.0
2020-04-21,0.0,1000000.0,0.0,929133.9355282095,0.04065040482310045
2020-04-22,0.0,1000000.0,0.0,918635.2073943856,0.011299477645120626
2020-04-23,0.0,1000000.0,0.0,926509.2034331076,-0.008571406773158374
2020-04-24,0.0,1000000.0,0.0,908136.4792605615,0.01983005037021479
2020-04-27,0.0,1000000.0,0.0,895013.1191549274,0.01445086768931425
2020-04-28,0.0,1000000.0,0.0,905511.8472887514,-0.011730250550670007
2020-04-29,0.0,1000000.0,0.0,902887.2153169414,0.002898506496263553
2020-04-30,0.0,1000000.0,0.0,895013.1191549276,0.008721018559610272
2020-05-04,0.0,1000000.0,0.0,895013.1191549276,0.0
2020-05-05,0.0,1000000.0,0.0,876640.4951056733,0.020527770661732503
2020-05-06,0.0,1000000.0,0.0,863517.1350000392,0.01497005919633243
2020-05-07,0.0,1000000.0,0.0,868766.3989436594,-0.006078934315090212
2020-05-08,0.0,1000000.0,0.0,858267.7709331271,0.012084523553509419
2020-05-11,0.0,1000000.0,0.0,900262.4832218393,-0.04892961580399868
2020-05-12,0.0,1000000.0,0.0,944881.9276056535,-0.04956270556130593
2020-05-13,0.0,1000000.0,0.0,992126.0039612778,-0.04999997880723739
2020-05-14,0.0,1000000.0,0.0,944881.9276056535,0.04761902839658683
2020-05-15,0.0,1000000.0,0.0,923884.5714612973,0.0222222010294596
2020-05-18,0.0,1000000.0,0.0,889763.8552113071,0.03693179570692684
2020-05-19,0.0,1000000.0,0.0,860892.4029049369,0.032448443637344115
2020-05-20,0.0,1000000.0,0.0,902887.2153169411,-0.048780558720578515
2020-05-21,0.0,1000000.0,0.0,926509.2034331074,-0.02616272300175848
2020-05-22,0.0,1000000.0,0.0,900262.4832218392,0.028328612510283735
2020-05-26,0.0,1000000.0,0.0,887139.1231162051,0.01457725979946256
2020-05-27,0.0,1000000.0,0.0,887139.1231162051,0.0
2020-05-28,0.0,1000000.0,0.0,887139.1231162051,0.0
2020-05-29,0.0,1000000.0,0.0,892388.4871831172,-0.005917182469050486
2020-06-01,0.0,1000000.0,0.0,916010.5754225751,-0.026470633114085373
2020-06-02,0.0,1000000.0,0.0,918635.2073943852,-0.002865285666160844
2020-06-03,0.0,1000000.0,0.0,921259.8393661954,-0.0028570992606027357
2020-06-04,0.0,1000000.0,0.0,916010.5754225751,0.005697919001040552
2020-06-05,0.0,1000000.0,0.0,999999.9999999997,-0.09169045296084977
2020-06-08,0.0,1000000.0,0.0,1041994.8124120038,-0.0419948124120042
2020-06-09,0.0,1000000.0,0.0,999999.9999999995,0.040302323880859636
2020-06-10,0.0,1000000.0,0.0,979002.6438556433,0.02099735614435616
2020-06-11,0.0,1000000.0,0.0,976378.0118838332,0.0026809242940074585
2020-06-12,0.0,1000000.0,0.0,960629.9196830972,0.016129093454646193
2020-06-15,0.0,1000000.0,0.0,963254.651778199,-0.002732303087090715
2020-06-16,0.0,1000000.0,0.0,955380.6557394769,0.008174365962506869
2020-06-17,0.0,1000000.0,0.0,947506.5595774631,0.00824184173576259
2020-06-18,0.0,1000000.0,0.0,976378.0118838331,-0.030470978817545236
2020-06-19,0.0,1000000.0,0.0,992126.0039612772,-0.016128990909022756
2020-06-22,0.0,1000000.0,0.0,999999.9999999991,-0.00793648791311119
2020-06-23,0.0,1000000.0,0.0,1062992.1685563594,-0.06299216855636036
2020-06-24,0.0,1000000.0,0.0,1041994.8124120033,0.01975306758174189
2020-06-25,0.0,1000000.0,0.0,1034120.8163732813,0.007556655700132864
2020-06-26,0.0,1000000.0,0.0,1020997.4562676471,0.01269035483847858
2020-06-29,0.0,1000000.0,0.0,999999.9999999992,0.020565630343885588
2020-06-30,0.0,1000000.0,0.0,989501.3719894671,0.01049862801053214
2020-07-01,0.0,1000000.0,0.0,992126.0039612771,-0.0026524793659790102
2020-07-02,0.0,1000000.0,0.0,1065616.8005281694,-0.07407405538557055
2020-07-03,0.0,1000000.0,0.0,1044619.4443838133,0.019704415446480272
2020-07-06,0.0,1000000.0,0.0,1065616.8005281694,-0.020100483728542784
2020-07-07,0.0,1000000.0,0.0,1060367.5365845494,0.004926033393071849
2020-07-08,0.0,1000000.0,0.0,1049868.8084507252,0.00990102749433508
2020-07-09,0.0,1000000.0,0.0,1049868.8084507252,0.0
2020-07-10,0.0,1000000.0,0.0,1031496.0842781793,0.017500019073486306
2020-07-13,0.0,1000000.0,0.0,1036745.4483450913,-0.005089078036186079
2020-07-14,0.0,1000000.0,0.0,1005249.3640669112,0.03037976615036586
2020-07-15,0.0,1000000.0,0.0,999999.9999999991,0.005221952138994457
2020-07-16,0.0,1000000.0,0.0,979002.643855643,0.02099735614435616
2020-07-17,0.0,1000000.0,0.0,1034120.8163732812,-0.056300330610512095
2020-07-20,0.0,1000000.0,0.0,1052493.4404225352,-0.017766419318090865
2020-07-21,0.0,1000000.0,0.0,1039370.0803169012,0.012468828404636478
2020-07-22,0.0,1000000.0,0.0,1034120.8163732812,0.005050428180518374
2020-07-23,0.0,1000000.0,0.0,1002624.7320951009,0.03045687097629335
2020-07-24,0.0,1000000.0,0.0,1010498.7281338231,-0.007853383012274673
2020-07-27,0.0,1000000.0,0.0,1007874.0961620131,0.0025973629641842244
2020-07-28,0.0,1000000.0,0.0,999999.9999999992,0.007812579162415734
2020-07-29,0.0,1000000.0,0.0,999999.9999999992,0.0
2020-07-30,0.0,1000000.0,0.0,1020997.4562676471,-0.02099745626764804
2020-07-31,0.0,1000000.0,0.0,1007874.0961620131,0.012853469932831874
2020-08-03,0.0,1000000.0,0.0,1005249.3640669114,0.002604226167828738
2020-08-04,0.0,1000000.0,0.0,1002624.7320951011,0.0026109262692708413
2020-08-05,0.0,1000000.0,0.0,1005249.3640669114,-0.0026177610503639315
2020-08-06,0.0,1000000.0,0.0,1005249.3640669114,0.0
2020-08-07,0.0,1000000.0,0.0,1005249.3640669114,0.0
2020-08-10,0.0,1000000.0,0.0,1002624.7320951011,0.0026109262692708413
2020-08-11,0.0,1000000.0,0.0,1015748.0922007354,-0.013089004974185414
2020-08-12,0.0,1000000.0,0.0,1039370.0803169014,-0.02325575435242655
2020-08-13,0.0,1000000.0,0.0,1047244.1764789155,-0.007575834932263215
2020-08-14,0.0,1000000.0,0.0,1160105.0533627102,-0.10776940031622795
2020-08-17,0.00032695158090456644,1000326.9515809045,0.0,1212598.4937852465,-0.04492191641633192
2020-08-18,-0.0007631013347976223,999563.6007489191,-0.0007631013347976712,1194225.7696127004,0.014388430080348513
2020-08-19,0.00032729199799730324,999890.7499169336,-0.00043605909376087437,1202099.7656514228,-0.006266097827509309
2020-08-20,0.00043624932424579654,1000326.9515809045,0.0,1212598.4937852467,-0.008297408591521949
2020-08-21,-0.0007631013347976223,999563.6007489191,-0.0007631013347976712,1194225.7696127007,0.014388430080348513
2020-08-24,-0.0005454880505767479,999018.3507489191,-0.0013081731227149052,1181102.4095070667,0.010443522938434202
2020-08-25,-0.00043663028175999763,998582.1490849481,-0.0017442322164757794,1170603.6813732428,0.00845229251554902
2020-08-26,-0.0007644305205711799,997818.80241289,-0.002507329392705733,1152231.0573239888,0.01493056885590538
2020-08-27,-0.00021857759290366818,997600.7015809045,-0.00272535893958617,1146981.6932570767,0.004337248283811879
2020-08-28,0.0003279359843031404,997927.8507489191,-0.002398316698549373,1154855.6892957985,-0.006537034995627966
2020-08-31,-0.000983489601211529,996946.3990849481,-0.0033794475802274813,1131233.6010563406,0.019471090532399926
2020-09-01,-0.0008750712864956656,996073.9999169336,-0.004251561609181513,1110236.2449119845,0.01768639658782223
2020-09-02,0.00010948232356788878,996183.05241289,-0.004142544756457435,1112860.9770070866,-0.002254638022106903
2020-09-03,0.00010946616263440845,996292.1007489191,-0.004033532062301075,1115485.6089788966,-0.0022489883308178804
2020-09-04,-0.0006567334374499856,995637.80241289,-0.004687616544374669,1099737.6169014527,0.01346087771834048
2020-09-07,0.00023451456345546795,995871.2939774826,-0.004454201295266792,1133858.3331514427,-0.030791719081372015
2020-09-08,0.0,995871.2939774826,-0.004454201295266792,1102362.2488732624,0.027777794947839718
2020-09-09,0.0,995871.2939774826,-0.004454201295266792,1078740.1606338045,0.021428607759021556
2020-09-10,0.0,995871.2939774826,-0.004454201295266792,1094488.2528345406,-0.01459859637698413
2020-09-11,0.0,995871.2939774826,-0.004454201295266792,1120734.9730458087,-0.023980814908971082
2020-09-14,0.0,995871.2939774826,-0.004454201295266792,1125984.3371127208,-0.0046838585331605564
2020-09-15,0.0,995871.2939774826,-0.004454201295266792,1118110.2409507069,0.006993077880821041
