trade_date,open,high,low,close,volume
2019-06-26,26.100000381469727,27.0,25.950000762939453,26.549999237060547,5669820.0
2019-06-27,26.649999618530273,27.899999618530273,26.600000381469727,27.649999618530273,10775034.0
2019-06-28,28.0,28.200000762939453,27.5,27.799999237060547,6937627.0
2019-07-01,28.049999237060547,28.149999618530273,27.649999618530273,27.799999237060547,4765023.0
2019-07-02,27.799999237060547,27.899999618530273,27.149999618530273,27.75,4364940.0
2019-07-03,27.75,28.850000381469727,27.700000762939453,28.549999237060547,10745849.0
2019-07-04,28.700000762939453,28.950000762939453,28.100000381469727,28.299999237060547,8082229.0
2019-07-05,28.350000381469727,28.600000381469727,26.799999237060547,27.0,14461450.0
2019-07-08,26.75,26.75,25.799999237060547,26.25,6552058.0
2019-07-09,25.799999237060547,26.899999618530273,25.799999237060547,26.649999618530273,4607745.0
2019-07-10,26.649999618530273,26.799999237060547,26.0,26.200000762939453,2607539.0
2019-07-11,26.350000381469727,26.549999237060547,26.149999618530273,26.350000381469727,2241893.0
2019-07-12,26.350000381469727,26.399999618530273,25.799999237060547,26.049999237060547,3020307.0
2019-07-15,26.149999618530273,26.200000762939453,25.549999237060547,25.600000381469727,3498001.0
2019-07-16,25.549999237060547,25.649999618530273,24.899999618530273,25.149999618530273,4012423.0
2019-07-17,25.25,25.5,25.0,25.25,1991908.0
2019-07-18,25.350000381469727,25.350000381469727,24.600000381469727,24.700000762939453,2634274.0
2019-07-19,24.75,25.25,24.049999237060547,24.100000381469727,3502811.0
2019-07-22,24.0,24.399999618530273,23.5,24.149999618530273,3403335.0
2019-07-23,24.399999618530273,24.75,23.700000762939453,23.75,2808690.0
2019-07-24,23.75,24.049999237060547,23.649999618530273,23.75,2558042.0
2019-07-25,23.75,24.149999618530273,23.700000762939453,24.0,2675122.0
2019-07-26,24.0,24.200000762939453,23.799999237060547,23.950000762939453,2187581.0
2019-07-29,24.0,24.049999237060547,23.649999618530273,23.700000762939453,1379247.0
2019-07-30,23.649999618530273,23.899999618530273,22.350000381469727,22.5,3643069.0
2019-07-31,22.399999618530273,23.75,22.100000381469727,23.399999618530273,4032996.0
2019-08-01,23.399999618530273,24.149999618530273,23.299999237060547,23.799999237060547,3419089.0
2019-08-02,23.799999237060547,24.200000762939453,23.350000381469727,23.899999618530273,1974989.0
2019-08-05,23.899999618530273,23.899999618530273,22.899999618530273,23.5,2115108.0
2019-08-06,23.299999237060547,24.100000381469727,23.100000381469727,23.850000381469727,1423049.0
2019-08-07,23.850000381469727,24.100000381469727,23.549999237060547,23.700000762939453,1307704.0
2019-08-08,24.0,24.700000762939453,23.549999237060547,24.350000381469727,3927902.0
2019-08-09,24.5,26.399999618530273,24.5,26.0,8740461.0
2019-08-13,26.25,26.299999237060547,24.549999237060547,24.700000762939453,2552382.0
2019-08-14,24.950000762939453,24.950000762939453,24.200000762939453,24.549999237060547,1097841.0
2019-08-16,24.350000381469727,24.850000381469727,24.049999237060547,24.600000381469727,1303815.0
2019-08-19,24.399999618530273,24.75,24.299999237060547,24.399999618530273,1042617.0
2019-08-20,24.5,24.700000762939453,23.899999618530273,24.299999237060547,1463235.0
2019-08-21,24.299999237060547,24.399999618530273,23.649999618530273,23.799999237060547,2175564.0
2019-08-22,23.600000381469727,23.799999237060547,22.600000381469727,23.0,3199904.0
2019-08-23,23.0,23.450000762939453,22.5,23.25,1519188.0
2019-08-26,24.0,24.950000762939453,23.299999237060547,24.200000762939453,2279964.0
2019-08-27,24.5,25.75,24.0,25.549999237060547,7971631.0
2019-08-28,25.799999237060547,25.950000762939453,24.799999237060547,25.149999618530273,6171140.0
2019-08-29,24.700000762939453,25.049999237060547,24.200000762939453,24.299999237060547,2489645.0
2019-08-30,24.299999237060547,25.100000381469727,24.0,24.700000762939453,1622016.0
2019-09-03,24.75,24.75,23.799999237060547,23.850000381469727,1487635.0
2019-09-04,23.899999618530273,24.299999237060547,23.5,24.100000381469727,1250728.0
2019-09-05,24.200000762939453,24.700000762939453,24.149999618530273,24.549999237060547,1646072.0
2019-09-06,24.5,24.700000762939453,24.200000762939453,24.399999618530273,1600749.0
2019-09-09,24.75,25.799999237060547,24.200000762939453,25.0,3368217.0
2019-09-11,25.100000381469727,25.399999618530273,24.799999237060547,24.850000381469727,2351807.0
2019-09-12,24.950000762939453,25.350000381469727,24.799999237060547,24.850000381469727,2192566.0
2019-09-13,24.950000762939453,25.200000762939453,24.450000762939453,24.700000762939453,2228720.0
2019-09-16,24.450000762939453,24.5,23.850000381469727,24.0,2648389.0
2019-09-17,24.149999618530273,24.350000381469727,23.700000762939453,23.850000381469727,2314811.0
2019-09-18,24.0,24.299999237060547,23.899999618530273,23.950000762939453,1267097.0
2019-09-19,24.149999618530273,24.200000762939453,23.350000381469727,23.5,1992382.0
2019-09-20,23.700000762939453,24.5,23.5,24.299999237060547,6221372.0
2019-09-23,25.149999618530273,26.100000381469727,24.549999237060547,25.600000381469727,6415267.0
2019-09-24,26.0,27.100000381469727,25.049999237060547,26.75,12170996.0
2019-09-25,26.549999237060547,26.549999237060547,25.299999237060547,25.5,5755433.0
2019-09-26,25.5,25.700000762939453,24.700000762939453,24.799999237060547,5640802.0
2019-09-27,24.899999618530273,25.799999237060547,24.5,25.25,10541636.0
2019-09-30,25.450000762939453,25.450000762939453,23.899999618530273,24.100000381469727,5708643.0
2019-10-01,24.450000762939453,24.450000762939453,23.299999237060547,23.799999237060547,3696184.0
2019-10-03,23.799999237060547,24.0,23.200000762939453,23.399999618530273,3557901.0
2019-10-04,23.700000762939453,23.850000381469727,22.899999618530273,23.0,3819822.0
2019-10-07,23.299999237060547,23.399999618530273,22.850000381469727,22.899999618530273,1986132.0
2019-10-09,23.0,23.200000762939453,22.549999237060547,22.950000762939453,1995107.0
2019-10-10,22.899999618530273,23.600000381469727,22.75,22.950000762939453,2754277.0
2019-10-11,23.399999618530273,25.950000762939453,23.25,25.75,27889330.0
2019-10-14,26.100000381469727,26.850000381469727,25.100000381469727,25.5,24960035.0
2019-10-15,25.200000762939453,25.25,23.850000381469727,24.200000762939453,8704719.0
2019-10-16,24.399999618530273,24.399999618530273,23.75,23.799999237060547,4247671.0
2019-10-17,24.0,24.149999618530273,22.950000762939453,23.450000762939453,6795334.0
2019-10-18,23.600000381469727,24.5,23.450000762939453,23.75,11617014.0
2019-10-22,24.0,24.649999618530273,23.75,24.049999237060547,8115848.0
2019-10-23,24.149999618530273,24.350000381469727,23.75,23.899999618530273,4700201.0
2019-10-24,24.0,24.149999618530273,23.350000381469727,23.600000381469727,5877420.0
2019-10-25,23.75,24.399999618530273,23.5,23.649999618530273,7098301.0
2019-10-27,24.0,24.149999618530273,23.850000381469727,24.0,1544979.0
2019-10-29,24.0,24.350000381469727,23.700000762939453,23.75,6110374.0
2019-10-30,23.899999618530273,24.299999237060547,23.75,23.850000381469727,5249358.0
2019-10-31,23.950000762939453,24.149999618530273,23.75,23.799999237060547,3717735.0
2019-11-01,23.850000381469727,25.75,23.799999237060547,25.450000762939453,18516376.0
2019-11-04,25.600000381469727,25.75,24.600000381469727,24.649999618530273,7369217.0
2019-11-05,24.75,24.75,23.950000762939453,24.0,4367930.0
2019-11-06,24.049999237060547,24.049999237060547,23.799999237060547,23.850000381469727,4713743.0
2019-11-07,23.950000762939453,24.350000381469727,23.850000381469727,23.950000762939453,4291872.0
2019-11-08,23.850000381469727,24.450000762939453,23.799999237060547,23.850000381469727,6360245.0
2019-11-11,24.0,24.200000762939453,23.899999618530273,23.950000762939453,2364465.0
2019-11-13,24.049999237060547,24.25,23.75,23.799999237060547,3925251.0
2019-11-14,25.549999237060547,25.649999618530273,23.950000762939453,24.049999237060547,15324886.0
2019-11-15,24.25,24.700000762939453,24.100000381469727,24.549999237060547,11003819.0
2019-11-18,24.649999618530273,24.649999618530273,24.200000762939453,24.450000762939453,5752728.0
2019-11-19,24.450000762939453,24.75,24.149999618530273,24.200000762939453,5759265.0
2019-11-20,24.299999237060547,24.350000381469727,24.100000381469727,24.149999618530273,2403818.0
2019-11-21,24.149999618530273,24.399999618530273,23.899999618530273,23.950000762939453,5332834.0
2019-11-22,24.0,24.100000381469727,23.850000381469727,23.950000762939453,2201521.0
2019-11-25,24.0,24.350000381469727,23.899999618530273,24.200000762939453,3315363.0
2019-11-26,24.200000762939453,25.200000762939453,24.149999618530273,24.649999618530273,10856955.0
2019-11-27,24.600000381469727,24.799999237060547,24.200000762939453,24.5,3438597.0
2019-11-28,24.350000381469727,24.700000762939453,24.0,24.149999618530273,3430891.0
2019-11-29,24.25,24.299999237060547,23.899999618530273,23.950000762939453,3346423.0
2019-12-02,24.0,24.0,23.799999237060547,23.850000381469727,1990475.0
2019-12-03,23.850000381469727,23.950000762939453,23.600000381469727,23.649999618530273,1835886.0
2019-12-04,23.700000762939453,23.850000381469727,23.549999237060547,23.700000762939453,1837310.0
2019-12-05,23.700000762939453,24.450000762939453,23.649999618530273,23.899999618530273,3147676.0
2019-12-06,23.899999618530273,24.0,23.600000381469727,23.649999618530273,2765158.0
2019-12-09,23.649999618530273,23.850000381469727,23.5,23.600000381469727,1587917.0
2019-12-10,23.649999618530273,23.799999237060547,23.100000381469727,23.100000381469727,2264055.0
2019-12-11,23.149999618530273,23.700000762939453,23.100000381469727,23.450000762939453,2213719.0
2019-12-12,23.5,23.600000381469727,23.25,23.350000381469727,1564686.0
2019-12-13,23.399999618530273,23.649999618530273,23.299999237060547,23.399999618530273,1308438.0
2019-12-16,23.600000381469727,23.649999618530273,23.25,23.25,993923.0
2019-12-17,23.350000381469727,23.399999618530273,23.200000762939453,23.25,3363010.0
2019-12-18,23.25,23.399999618530273,23.149999618530273,23.200000762939453,971864.0
2019-12-19,23.200000762939453,23.299999237060547,23.100000381469727,23.149999618530273,892491.0
2019-12-20,23.149999618530273,23.25,22.799999237060547,22.850000381469727,2545756.0
2019-12-23,22.899999618530273,23.649999618530273,22.799999237060547,22.950000762939453,3002955.0
2019-12-24,23.0,23.100000381469727,22.850000381469727,22.950000762939453,1400239.0
2019-12-26,23.0,23.100000381469727,22.700000762939453,22.899999618530273,3031375.0
2019-12-27,23.0,23.149999618530273,22.75,22.799999237060547,2020206.0
2019-12-30,23.0,23.0,22.75,22.850000381469727,1545788.0
2019-12-31,22.850000381469727,23.25,22.799999237060547,22.950000762939453,2183586.0
2020-01-01,23.049999237060547,23.299999237060547,22.950000762939453,23.0,3128543.0
2020-01-02,23.049999237060547,23.899999618530273,22.899999618530273,23.75,7744461.0
2020-01-03,23.600000381469727,25.299999237060547,23.600000381469727,25.049999237060547,17976269.0
2020-01-06,24.649999618530273,24.799999237060547,23.649999618530273,23.850000381469727,7947042.0
2020-01-07,24.149999618530273,25.049999237060547,24.0,24.549999237060547,8533366.0
2020-01-08,24.0,25.600000381469727,24.0,25.200000762939453,11722066.0
2020-01-09,25.399999618530273,26.100000381469727,25.25,25.700000762939453,11073581.0
2020-01-10,25.700000762939453,25.899999618530273,25.0,25.149999618530273,4860518.0
2020-01-13,25.200000762939453,26.0,25.149999618530273,25.399999618530273,5131600.0
2020-01-14,25.5,25.799999237060547,25.100000381469727,25.200000762939453,3928384.0
2020-01-15,25.25,25.450000762939453,24.75,25.25,4155222.0
2020-01-16,25.399999618530273,25.799999237060547,25.25,25.549999237060547,3815379.0
2020-01-17,25.450000762939453,25.75,25.149999618530273,25.25,2151335.0
2020-01-20,25.299999237060547,25.700000762939453,25.0,25.049999237060547,2491306.0
2020-01-21,25.0,25.200000762939453,24.399999618530273,24.649999618530273,3180114.0
2020-01-22,24.75,25.149999618530273,24.450000762939453,24.850000381469727,1924584.0
2020-01-23,24.700000762939453,26.75,24.649999618530273,26.649999618530273,11935052.0
2020-01-24,26.799999237060547,27.0,26.149999618530273,26.350000381469727,7161131.0
2020-01-27,26.200000762939453,26.850000381469727,25.899999618530273,26.200000762939453,4842561.0
2020-01-28,26.399999618530273,27.5,26.100000381469727,27.100000381469727,14421129.0
2020-01-29,27.5,29.200000762939453,27.25,28.899999618530273,31156514.0
2020-01-30,28.799999237060547,29.299999237060547,27.299999237060547,27.549999237060547,17407115.0
2020-01-31,28.0,28.049999237060547,26.799999237060547,27.350000381469727,7518586.0
2020-02-03,24.950000762939453,25.25,23.850000381469727,24.0,8842216.0
2020-02-04,24.399999618530273,24.75,24.25,24.600000381469727,4282295.0
2020-02-05,24.899999618530273,25.600000381469727,24.700000762939453,25.25,4220226.0
2020-02-06,25.350000381469727,25.75,25.149999618530273,25.200000762939453,3176136.0
2020-02-07,25.200000762939453,25.350000381469727,24.899999618530273,25.100000381469727,1873970.0
2020-02-10,25.100000381469727,25.299999237060547,24.600000381469727,24.700000762939453,2429681.0
2020-02-11,24.950000762939453,25.149999618530273,24.600000381469727,24.649999618530273,2179747.0
2020-02-12,24.950000762939453,25.100000381469727,23.25,23.899999618530273,7029501.0
2020-02-13,23.200000762939453,24.149999618530273,22.799999237060547,23.149999618530273,13161671.0
2020-02-14,23.399999618530273,23.700000762939453,22.899999618530273,22.950000762939453,5603644.0
2020-02-17,23.049999237060547,23.25,22.25,22.350000381469727,3797942.0
2020-02-18,22.350000381469727,22.950000762939453,21.899999618530273,22.5,5523476.0
2020-02-19,22.549999237060547,23.649999618530273,22.100000381469727,23.350000381469727,11473042.0
2020-02-20,23.600000381469727,24.399999618530273,23.399999618530273,23.600000381469727,9653258.0
2020-02-24,23.549999237060547,23.799999237060547,22.75,22.950000762939453,4677013.0
2020-02-25,22.850000381469727,23.25,22.450000762939453,22.600000381469727,3921926.0
2020-02-26,22.549999237060547,22.799999237060547,22.299999237060547,22.450000762939453,2658612.0
2020-02-27,22.450000762939453,22.450000762939453,21.899999618530273,21.950000762939453,5259383.0
2020-02-28,21.399999618530273,21.5,20.700000762939453,21.0,5855450.0
2020-03-02,21.75,21.850000381469727,19.700000762939453,20.25,6582003.0
2020-03-03,20.25,20.450000762939453,19.600000381469727,20.100000381469727,6739498.0
2020-03-04,20.25,20.399999618530273,19.350000381469727,19.950000762939453,3499500.0
2020-03-05,20.100000381469727,20.549999237060547,19.75,20.0,3229172.0
2020-03-06,19.100000381469727,19.5,18.700000762939453,18.950000762939453,5867345.0
2020-03-09,18.799999237060547,18.799999237060547,17.700000762939453,17.950000762939453,6152773.0
2020-03-11,18.100000381469727,18.450000762939453,17.799999237060547,17.899999618530273,3406637.0
2020-03-12,15.899999618530273,16.399999618530273,15.600000381469727,15.899999618530273,6059064.0
2020-03-13,14.0,17.649999618530273,12.75,17.0,7225815.0
2020-03-16,16.700000762939453,16.899999618530273,15.649999618530273,16.25,2622898.0
2020-03-17,16.450000762939453,16.850000381469727,15.699999809265137,15.949999809265137,2821154.0
2020-03-18,16.25,16.25,14.199999809265137,14.399999618530273,5142938.0
2020-03-19,14.0,14.25,13.600000381469727,13.899999618530273,4452318.0
2020-03-20,14.0,14.800000190734863,13.5,13.850000381469727,6691900.0
2020-03-23,12.75,13.25,11.100000381469727,11.100000381469727,7943671.0
2020-03-24,11.699999809265137,11.949999809265137,10.0,11.0,4680658.0
2020-03-25,10.649999618530273,11.75,10.5,11.649999618530273,3132468.0
2020-03-26,11.949999809265137,12.800000190734863,11.550000190734863,12.800000190734863,5289293.0
2020-03-27,13.25,13.850000381469727,12.649999618530273,12.75,7236014.0
2020-03-30,12.5,12.949999809265137,11.75,12.449999809265137,3425619.0
2020-03-31,12.699999809265137,13.25,12.699999809265137,12.800000190734863,4045070.0
2020-04-01,12.699999809265137,14.050000190734863,12.600000381469727,13.850000381469727,6632915.0
2020-04-03,14.300000190734863,15.199999809265137,13.800000190734863,15.199999809265137,10235316.0
2020-04-07,16.600000381469727,16.700000762939453,15.75,16.700000762939453,6364057.0
2020-04-08,17.399999618530273,17.5,17.100000381469727,17.5,2258328.0
2020-04-09,18.350000381469727,18.350000381469727,18.350000381469727,18.350000381469727,737109.0
2020-04-13,19.25,19.25,17.450000762939453,17.549999237060547,14742490.0
2020-04-15,17.049999237060547,17.549999237060547,16.700000762939453,16.799999237060547,8163400.0
2020-04-16,16.75,17.600000381469727,16.549999237060547,17.600000381469727,6841223.0
2020-04-17,18.25,18.450000762939453,17.299999237060547,18.450000762939453,7166862.0
2020-04-20,18.899999618530273,18.899999618530273,17.850000381469727,18.450000762939453,6369807.0
2020-04-21,18.0,18.0,17.649999618530273,17.700000762939453,3726834.0
2020-04-22,17.700000762939453,17.850000381469727,17.0,17.5,2962148.0
2020-04-23,17.799999237060547,18.0,17.549999237060547,17.649999618530273,2193313.0
2020-04-24,17.200000762939453,17.649999618530273,17.200000762939453,17.299999237060547,1926076.0
2020-04-27,17.5,17.5,16.549999237060547,17.049999237060547,2293709.0
2020-04-28,17.100000381469727,17.5,16.899999618530273,17.25,2363634.0
2020-04-29,17.5,17.700000762939453,17.049999237060547,17.200000762939453,3470020.0
2020-04-30,17.25,17.450000762939453,17.0,17.049999237060547,2861235.0
2020-05-04,16.649999618530273,17.450000762939453,16.350000381469727,17.049999237060547,4273248.0
2020-05-05,17.25,17.299999237060547,16.600000381469727,16.700000762939453,2107324.0
2020-05-06,16.75,16.950000762939453,16.350000381469727,16.450000762939453,2327943.0
2020-05-07,16.5,16.75,16.299999237060547,16.549999237060547,1819152.0
2020-05-08,16.700000762939453,16.799999237060547,16.299999237060547,16.350000381469727,1952530.0
2020-05-11,17.0,17.149999618530273,17.0,17.149999618530273,1157404.0
2020-05-12,18.0,18.0,17.25,18.0,12232577.0
2020-05-13,18.899999618530273,18.899999618530273,18.600000381469727,18.899999618530273,10291017.0
2020-05-14,19.049999237060547,19.100000381469727,18.0,18.0,7924364.0
2020-05-15,17.799999237060547,17.799999237060547,17.200000762939453,17.600000381469727,3463158.0
2020-05-18,17.600000381469727,17.799999237060547,16.850000381469727,16.950000762939453,2465703.0
2020-05-19,17.100000381469727,17.25,16.200000762939453,16.399999618530273,4350525.0
2020-05-20,17.0,17.200000762939453,16.899999618530273,17.200000762939453,8132039.0
2020-05-21,17.450000762939453,17.899999618530273,17.25,17.649999618530273,4899684.0
2020-05-22,17.850000381469727,17.850000381469727,16.899999618530273,17.149999618530273,3636983.0
2020-05-26,17.299999237060547,17.399999618530273,16.549999237060547,16.899999618530273,2341740.0
2020-05-27,16.950000762939453,17.0,16.399999618530273,16.899999618530273,4185932.0
2020-05-28,16.899999618530273,17.049999237060547,16.700000762939453,16.899999618530273,1987420.0
2020-05-29,16.799999237060547,17.049999237060547,16.700000762939453,17.0,2359283.0
2020-06-01,17.25,17.799999237060547,17.200000762939453,17.450000762939453,4076173.0
2020-06-02,17.5,17.799999237060547,17.350000381469727,17.5,3476068.0
2020-06-03,17.649999618530273,17.850000381469727,17.5,17.549999237060547,3703641.0
2020-06-04,17.649999618530273,17.649999618530273,17.149999618530273,17.450000762939453,2593706.0
2020-06-05,18.0,19.5,17.899999618530273,19.049999237060547,16952620.0
2020-06-08,20.100000381469727,20.549999237060547,19.549999237060547,19.850000381469727,13278505.0
2020-06-09,20.200000762939453,20.25,19.0,19.049999237060547,6897426.0
2020-06-10,19.149999618530273,19.200000762939453,18.5,18.649999618530273,4043680.0
2020-06-11,18.75,19.5,18.5,18.600000381469727,4306254.0
2020-06-12,17.350000381469727,18.450000762939453,17.299999237060547,18.299999237060547,5464606.0
2020-06-15,18.600000381469727,18.75,18.149999618530273,18.350000381469727,3290129.0
2020-06-16,18.649999618530273,18.899999618530273,17.700000762939453,18.200000762939453,3867368.0
2020-06-17,18.0,18.399999618530273,17.799999237060547,18.049999237060547,2773024.0
2020-06-18,18.049999237060547,18.75,18.049999237060547,18.600000381469727,5519815.0
2020-06-19,19.049999237060547,19.299999237060547,18.75,18.899999618530273,5335041.0
2020-06-22,19.149999618530273,19.299999237060547,19.0,19.049999237060547,4652693.0
2020-06-23,19.25,21.299999237060547,19.049999237060547,20.25,24144843.0
2020-06-24,20.75,20.850000381469727,19.75,19.850000381469727,8697051.0
2020-06-25,19.850000381469727,20.100000381469727,19.25,19.700000762939453,3971732.0
2020-06-26,19.700000762939453,19.850000381469727,19.299999237060547,19.450000762939453,5306156.0
2020-06-29,19.399999618530273,19.5,18.850000381469727,19.049999237060547,4008143.0
2020-06-30,19.149999618530273,19.549999237060547,18.799999237060547,18.850000381469727,3224501.0
2020-07-01,18.899999618530273,19.200000762939453,18.700000762939453,18.899999618530273,2883464.0
2020-07-02,21.399999618530273,21.399999618530273,20.100000381469727,20.299999237060547,19578897.0
2020-07-03,20.899999618530273,20.899999618530273,19.75,19.899999618530273,9067068.0
2020-07-06,20.0,20.700000762939453,19.799999237060547,20.299999237060547,11569374.0
2020-07-07,20.450000762939453,20.450000762939453,20.049999237060547,20.200000762939453,6618529.0
2020-07-08,20.299999237060547,20.350000381469727,19.899999618530273,20.0,4616051.0
2020-07-09,20.0,20.299999237060547,19.899999618530273,20.0,2743393.0
2020-07-10,19.950000762939453,20.149999618530273,19.5,19.649999618530273,4247609.0
2020-07-13,20.100000381469727,20.200000762939453,19.649999618530273,19.75,3563639.0
2020-07-14,19.75,19.799999237060547,19.049999237060547,19.149999618530273,2852697.0
2020-07-15,19.299999237060547,19.450000762939453,19.0,19.049999237060547,2507985.0
2020-07-16,19.049999237060547,19.149999618530273,18.299999237060547,18.649999618530273,3573303.0
2020-07-17,19.100000381469727,20.5,18.899999618530273,19.700000762939453,15923222.0
2020-07-20,20.399999618530273,20.399999618530273,19.899999618530273,20.049999237060547,6345758.0
2020-07-21,20.200000762939453,20.200000762939453,19.649999618530273,19.799999237060547,3585301.0
2020-07-22,19.799999237060547,19.899999618530273,19.350000381469727,19.700000762939453,3135147.0
2020-07-23,19.600000381469727,19.850000381469727,18.850000381469727,19.100000381469727,5047000.0
2020-07-24,18.950000762939453,20.100000381469727,18.950000762939453,19.25,13233898.0
2020-07-27,19.450000762939453,19.649999618530273,19.100000381469727,19.200000762939453,4928646.0
2020-07-28,19.350000381469727,19.399999618530273,18.950000762939453,19.049999237060547,3858631.0
2020-07-29,19.049999237060547,19.200000762939453,18.950000762939453,19.049999237060547,3611093.0
2020-07-30,20.0,20.200000762939453,19.299999237060547,19.450000762939453,8609779.0
2020-07-31,19.450000762939453,19.600000381469727,19.149999618530273,19.200000762939453,2604230.0
2020-08-03,19.299999237060547,19.450000762939453,19.049999237060547,19.149999618530273,2968581.0
2020-08-04,19.200000762939453,19.25,19.0,19.100000381469727,2608904.0
2020-08-05,19.200000762939453,19.25,19.100000381469727,19.149999618530273,2185970.0
2020-08-06,19.200000762939453,19.399999618530273,19.100000381469727,19.149999618530273,2798660.0
2020-08-07,19.149999618530273,19.25,19.049999237060547,19.149999618530273,2335537.0
2020-08-10,19.25,19.25,19.049999237060547,19.100000381469727,2252036.0
2020-08-11,19.100000381469727,19.600000381469727,19.049999237060547,19.350000381469727,5923255.0
2020-08-12,19.25,20.100000381469727,19.149999618530273,19.799999237060547,11710055.0
2020-08-13,20.0,20.25,19.799999237060547,19.950000762939453,4358341.0
2020-08-14,20.100000381469727,23.149999618530273,20.0,22.100000381469727,61660652.0
2020-08-17,22.899999618530273,23.5,22.350000381469727,23.100000381469727,31892449.0
2020-08-18,23.350000381469727,23.5,22.649999618530273,22.75,12610309.0
2020-08-19,23.0,23.450000762939453,22.649999618530273,22.899999618530273,11591096.0
2020-08-20,22.899999618530273,23.299999237060547,22.75,23.100000381469727,9595404.0
2020-08-21,23.399999618530273,23.450000762939453,22.549999237060547,22.75,7290411.0
2020-08-24,22.899999618530273,22.899999618530273,22.299999237060547,22.5,5933852.0
2020-08-25,22.5,22.75,22.200000762939453,22.299999237060547,4723074.0
2020-08-26,22.350000381469727,22.399999618530273,21.850000381469727,21.950000762939453,6180862.0
2020-08-27,22.0,22.25,21.700000762939453,21.850000381469727,5395794.0
2020-08-28,21.899999618530273,22.200000762939453,21.899999618530273,22.0,5367852.0
